#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-20-47
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1356897545.673239	C9hTwd4KDRhh5ZQw5e	192.168.82.10	1030	174.36.15.34	80	1	GET	i4u.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	227	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FiCcxf22RIxCLJyiEl	text/html
1356897606.214659	CTwISS2GgzvoTpoa4g	192.168.82.10	1162	54.240.160.91	80	4	GET	ecx.images-amazon.com	/images/I/41DuIvChllL._SX119_SY91_PE00_.jpg	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/DealsLarge._V330605733_.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1858	200	OK	-	-	-	(empty)	-	-	-	-	-	FgIDLt2WvRpJinXYK9	image/jpeg
1356897606.436264	CWPCTh40R1YJsmP5qe	192.168.82.10	1167	184.173.189.191	80	2	GET	tags.bluekai.com	/site/4318?dt=0&r=380660155&sig=2166136261&bkca=KJye999999W=	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	FqYWF9kuBcK4MbAli	image/gif
1356897606.480432	C1BZe63uDiSCc7JAKg	192.168.82.10	1161	54.240.160.91	80	5	GET	ecx.images-amazon.com	/images/I/41yUFD207fL._SX119_SY91_PE00_.jpg	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/DealsLarge._V330605733_.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1827	200	OK	-	-	-	(empty)	-	-	-	-	-	FRig3i1QHoF6KFGTig	image/jpeg
1356897606.480199	CjlvLP3tfhpX5exNgl	192.168.82.10	1160	54.240.160.91	80	5	GET	ecx.images-amazon.com	/images/I/51aKRKKEfSL._SX119_SY91_PE00_.jpg	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/DealsLarge._V330605733_.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2160	200	OK	-	-	-	(empty)	-	-	-	-	-	FIFdYE33SQXkVRgyh5	image/jpeg
1356897606.479444	CK8nbz4eftNELjB1dj	192.168.82.10	1168	69.172.216.56	80	1	GET	fw.adsafeprotected.com	/rfw/dc/15178/609780/adj/N4568.ADCONION/B7018401.6;sz=160x600;click=http://ad.amgdgt.com/ads/t=c/s=AAAAAQAUYnPsiIEPUsAfXlT.ZtTMMGvD9mNwZCwwLGdlbyx1c2EsdCwxMzU2ODk3NDg4NjQyLGMsNDUzODI0LHBjLDEyNzM2NyxhYywyNjE1ODQsbyxOMC1TMCxsLDEwNDUxMyxwY2xpY2ssaHR0cDovL2FkY2xpY2suZy5kb3VibGVjbGljay5uZXQvYWNsayUzRnNhJTNETCUyNmFpJTNEQkVGZU16NXpnVU5IbkZ1alUwQUhOX0lDd0JmeXl5TmdFQUFBQUVBRWdBRGdBV056VzVhdHdZTW0tdVlmZ283UVFnZ0VYWTJFdGNIVmlMVFUxTURVNU1EVTFOemsxT1RrNU1EV3lBUXQzZDNjdWFUUjFMbU52YmJvQkNXZG1jRjlwYldGblpjZ0JDZG9CRTJoMGRIQTZMeTkzZDNjdWFUUjFMbU52YlMtWUFzUVR3QUlDNEFJQTZnSVlORFU0TlM5dWN5NXBOSFZ1WlhkekwyaHZiV1Z3WVdkbC1BS0MwaDZRQTZRRG1BT2tBNmdEQWVBRUFhQUdGZyUyNm51bSUzRDAlMjZzaWclM0RBT0Q2NF8yM0Z1Tnl0U0E5b1VSOWNsMkF2UjBOREpKSThRJTI2Y2xpZW50JTNEY2EtcHViLTU1MDU5MDU1Nzk1OTk5MDUlMjZhZHVybCUzRAo-/clkurl=;ord=499283613?&adsafe_url=http://www.i4u.com/&adsafe_type=abdfq&adsafe_jsinfo=c:yoZQ0h,sl:na,em:true,fr:false,br:i,id:3bd5692a-52bb-11e2-972f-0025904e9b78,v:3.3.9	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1356897606.479954	CRueq52BfLrN6bvha5	192.168.82.10	1119	74.125.228.38	80	4	GET	s.youtube.com	/stream_204?el=embedded&v=Weve8qxeTmU&scoville=1&vps=1.171:B,1.171:PL,1.765:B,1.765:PL,1.984:B,1.984:PL&fexp=920704,918113,922403,902532,923109,912806,928001,913546,901451,912300,913605,929104,920201,919009,913556,929901,922405,908496,902556,911116,913302&plid=AATSF1Ane7WsQNqz&fmt=34&ps=chromeless&fv=WIN 10,0,32,18&cpn=OHchuNSAzPxrlQ6f&event=streamingstats	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897606.602541	Crwuty3NGMgsDaNnmc	192.168.82.10	1159	54.240.160.91	80	4	GET	ecx.images-amazon.com	/images/I/31decLSdk7L._SX119_SY91_PE00_.jpg	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/DealsLarge._V330605733_.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1408	200	OK	-	-	-	(empty)	-	-	-	-	-	F3UMuG198m1aoWdWXg	image/jpeg
1356897606.601935	CTwISS2GgzvoTpoa4g	192.168.82.10	1162	54.240.160.91	80	5	GET	ecx.images-amazon.com	/images/I/51Bj23a8OnL._SX119_SY91_PE00_.jpg	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/DealsLarge._V330605733_.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3097	200	OK	-	-	-	(empty)	-	-	-	-	-	FecB1e4vssr5ZENvI7	image/jpeg
1356897606.603021	C1BZe63uDiSCc7JAKg	192.168.82.10	1161	54.240.160.91	80	6	GET	ecx.images-amazon.com	/images/I/41RtV9KXtRL._SX110_SY91_PE21_.jpg	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/DealsLarge._V330605733_.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2726	200	OK	-	-	-	(empty)	-	-	-	-	-	FYgQMX1jA0W6Hdrnj8	image/jpeg
1356897606.603281	CjlvLP3tfhpX5exNgl	192.168.82.10	1160	54.240.160.91	80	6	GET	ecx.images-amazon.com	/images/I/41MAm8-sLaL._SX119_SY91_PE00_.jpg	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/DealsLarge._V330605733_.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2879	200	OK	-	-	-	(empty)	-	-	-	-	-	FV9PSy4P7csBI5zLNc	image/jpeg
1356897606.590779	CuQ0st2Q3c48xeiQWg	192.168.82.10	1055	173.194.43.27	80	8	GET	ad.doubleclick.net	/adj/N4568.ADCONION/B7018401.6;sz=160x600;click=http://ad.amgdgt.com/ads/t=c/s=AAAAAQAUYnPsiIEPUsAfXlT.ZtTMMGvD9mNwZCwwLGdlbyx1c2EsdCwxMzU2ODk3NDg4NjQyLGMsNDUzODI0LHBjLDEyNzM2NyxhYywyNjE1ODQsbyxOMC1TMCxsLDEwNDUxMyxwY2xpY2ssaHR0cDovL2FkY2xpY2suZy5kb3VibGVjbGljay5uZXQvYWNsayUzRnNhJTNETCUyNmFpJTNEQkVGZU16NXpnVU5IbkZ1alUwQUhOX0lDd0JmeXl5TmdFQUFBQUVBRWdBRGdBV056VzVhdHdZTW0tdVlmZ283UVFnZ0VYWTJFdGNIVmlMVFUxTURVNU1EVTFOemsxT1RrNU1EV3lBUXQzZDNjdWFUUjFMbU52YmJvQkNXZG1jRjlwYldGblpjZ0JDZG9CRTJoMGRIQTZMeTkzZDNjdWFUUjFMbU52YlMtWUFzUVR3QUlDNEFJQTZnSVlORFU0TlM5dWN5NXBOSFZ1WlhkekwyaHZiV1Z3WVdkbC1BS0MwaDZRQTZRRG1BT2tBNmdEQWVBRUFhQUdGZyUyNm51bSUzRDAlMjZzaWclM0RBT0Q2NF8yM0Z1Tnl0U0E5b1VSOWNsMkF2UjBOREpKSThRJTI2Y2xpZW50JTNEY2EtcHViLTU1MDU5MDU1Nzk1OTk5MDUlMjZhZHVybCUzRAo-/clkurl=;ord=499283613?	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8232	200	OK	-	-	-	(empty)	-	-	-	-	-	F2P9aT1ILVknCzG0u8	text/html
1356897606.933105	CAupPm26G2GoNVdAWd	192.168.82.10	1169	192.204.4.96	80	1	GET	b.scorecardresearch.com	/p?ns__t=1356911886906&ns_c=windows-1252&c1=3&c3=261584&c4=453824&c5=127367&c6=&c10=1&c11=&c14=1&c16=gen&ax_cid=6035179&ca1=2&aca2=6035179&c2=6035179&ns_ce_sv=2.1211.12&ns_ce_mod=xpose,bsl_lf&c8=I4U News - Daily News and Trends for the Geek Mind.&c7=http://www.i4u.com/&c9=	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1356897606.96082	CAupPm26G2GoNVdAWd	192.168.82.10	1169	192.204.4.96	80	2	GET	b.scorecardresearch.com	/p2?ns__t=1356911886906&ns_c=windows-1252&c1=3&c3=261584&c4=453824&c5=127367&c6=&c10=1&c11=&c14=1&c16=gen&ax_cid=6035179&ca1=2&aca2=6035179&c2=6035179&ns_ce_sv=2.1211.12&ns_ce_mod=xpose,bsl_lf&c8=I4U News - Daily News and Trends for the Geek Mind.&c7=http://www.i4u.com/&c9=	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FQvsMO3iohb1iVnpg2	image/gif
1356897606.961281	C89tfD4GRxZWGVwaKi	192.168.82.10	1170	165.193.93.105	80	1	GET	a.scorecardresearch.com	/rpc.flow?ns__t=1356911886968&c3=261584&c4=453824&c5=127367&c6=&c10=1&c11=&c14=1&c16=gen&ax_cid=6035179&ca1=2&aca2=6035179&c2=6035179&ns__p=1356911886906&ns_type=hidden&ns_ad_event=miss&ns_ad_pid=1356911886875&ax_mid=5724361211886875&ns_ad_vw=780x459&ns_ad_po=808x8039&ns_ad_sc=0x0&ns_ad_sv=2.1211.12&ns_ad_tn=SCRIPT&&c8=I4U News - Daily News and Trends for the Geek Mind.&c7=http://www.i4u.com/	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897606.961528	CupyKq2PoTONHvpigh	192.168.82.10	1171	173.194.43.27	80	1	GET	s0.2mdn.net	/879366/flashwrite_1_2.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	801	200	OK	-	-	-	(empty)	-	-	-	-	-	F5NAJf1zWk9Se4reA2	text/plain
1356897606.976457	Ca8M1M2fzgw6PhS2df	192.168.82.10	1172	173.194.43.27	80	1	GET	s0.2mdn.net	/2457285/160x600_EndeavourC2_v.swf	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	33072	200	OK	-	-	-	(empty)	-	-	-	-	-	FxGMJG3p9slgobO4Cb	application/x-shockwave-flash
1356897607.18678	CTAems478ZQqHEf6mi	192.168.82.10	1174	93.184.216.229	80	1	GET	static1.i4u.com	/sites/default/files/imagecache/featuredhubs_thumb/images/2010/08/porsche918spyder-4u_0.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1733	200	OK	-	-	-	(empty)	-	-	-	-	-	Fioz2Q2Utv6YMhNr79	image/jpeg
1356897607.178277	CXaekE4kuncmLs9BPi	192.168.82.10	1150	199.27.72.192	80	4	GET	s.skimresources.com	/js/adunit.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41540	200	OK	-	-	-	(empty)	-	-	-	-	-	Fjt38j2yb70fBlxQgd	text/plain
1356897607.185071	Cgy2co4fj9s1aa81We	192.168.82.10	1173	93.184.216.229	80	1	GET	static1.i4u.com	/sites/default/files/imagecache/featuredhubs_thumb/images/2010/08/ces-logo.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1803	200	OK	-	-	-	(empty)	-	-	-	-	-	FJ6VvN1IKIAR7Go9cj	image/jpeg
1356897607.170933	CVi6ug1PppdxaQwPx8	192.168.82.10	1108	93.184.216.229	80	5	GET	static2.i4u.com	/sites/default/files/images/content_images/kate-upton-thumb.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	89136	200	OK	-	-	-	(empty)	-	-	-	-	-	Fpl8F12TYMuDH4t8s6	image/png
1356897607.304049	CTAems478ZQqHEf6mi	192.168.82.10	1174	93.184.216.229	80	2	GET	static1.i4u.com	/sites/default/files/imagecache/featuredhubs_thumb/images/2010/08/super-bowl-2011-teaser-ads-commercials.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1808	200	OK	-	-	-	(empty)	-	-	-	-	-	F7Fizt1bLZb43Mqonc	image/jpeg
1356897607.560647	CXaekE4kuncmLs9BPi	192.168.82.10	1150	199.27.72.192	80	5	GET	s.skimresources.com	/js/adunit_i4u_4.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	773	200	OK	-	-	-	(empty)	-	-	-	-	-	FbRzERhtdZwF8hLg7	text/plain
1356897607.884232	CqtK854WbSK5nFdYjl	192.168.82.10	1156	23.21.168.126	80	2	GET	i.skimresources.com	/api/widget_template.php?callback=skimTheme46109&width=300&height=600&name=_shelf&images=1	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2209	200	OK	-	-	-	(empty)	-	-	-	-	-	FupJNV1vOT1pLqDTug	text/html
1356897607.884548	COhklCRhzOM26tvD	192.168.82.10	1110	23.23.145.155	80	4	GET	ad5.netshelter.net	/adj/ns.i4unews/second_rectangle;ppos=btf;kw=;tile=2;sz=300x250,336x280;ord=3365912067203293?	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	605	302	Found	-	-	-	(empty)	-	-	-	-	-	FC4acd490gJp7oVUGb	text/html
1356897607.982146	CeNXwR19d9mFIjXPM5	192.168.82.10	1064	68.67.159.214	80	5	GET	ib.adnxs.com	/ptj?member=988&inv_code=ns.i4unews&size=300x250,336x280&referrer=http://www.i4u.com/&redir=http://ad.doubleclick.net/adj/ns.i4unews/second_rectangle;ctx=5_777_m;ctx=4_379_m;ctx=6_1198_l;ips=l;ppos=btf;kw=;tile=2;sz=300x250,336x280;ord=3365912067203293;an={PRICEBUCKET};bu={BUYER_MEMBER_ID};br={BRAND_ID}	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	256	200	OK	-	-	-	(empty)	-	-	-	-	-	FrXtaOPywJHPKqJli	text/plain
1356897608.411211	C89tfD4GRxZWGVwaKi	192.168.82.10	1170	165.193.93.105	80	2	GET	a.scorecardresearch.com	/rpc.flow?uid=DCF265187286&ns__t=1356911888187&c3=261584&c4=453824&c5=127367&c6=&c10=1&c11=&c14=1&c16=gen&ax_cid=6035179&ca1=2&aca2=6035179&c2=6035179&ns__p=1356911886906&ns_ad_event=late&ns_ad_id=DCF265187286&ns_ad_sz=160x600&ns_ad_po=728x8039&ns_ad_vsd=800x600&ns_ad_sd=800x600&ns_ad_vvd=780x459&ns_ad_vvp=2x103&ns_ad_vad=160x600&ns_ad_vap=730x8142&ns_ad_vi=0&ns_type=hidden&ns_ad_pid=1356911886875&ax_mid=5724361211886875&ns_ad_vw=780x459&ns_ad_sc=0x0&ns_ad_sv=2.1211.12&ns_ad_tn=OBJECT&ns_ad_ec=1&&c8=I4U News - Daily News and Trends for the Geek Mind.&c7=http://www.i4u.com/	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	60	200	OK	-	-	-	(empty)	-	-	-	-	-	F1XGWS19oSRwlC6mi8	text/plain
1356897608.458127	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	14	GET	video.unrulymedia.com	/brandBarBackground_6805_v6.png	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1356897608.500521	CXaekE4kuncmLs9BPi	192.168.82.10	1150	199.27.72.192	80	6	GET	s.skimresources.com	/img/shelf-300X600.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	33240	200	OK	-	-	-	(empty)	-	-	-	-	-	FxvNbs3gdgBmWmH042	image/png
1356897608.990167	CuQ0st2Q3c48xeiQWg	192.168.82.10	1055	173.194.43.27	80	9	GET	ad.doubleclick.net	/adj/ns.i4unews/second_rectangle;ctx=5_777_m;ctx=4_379_m;ctx=6_1198_l;ips=l;ppos=btf;kw=;tile=2;sz=300x250,336x280;ord=3365912067203293;an=150;bu=1088;br=15935	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	305	200	OK	-	-	-	(empty)	-	-	-	-	-	F7U5Zk3vDcBY4pgE3k	text/plain
1356897610.074881	CpLQc21AnuSvJiqG4a	192.168.82.10	1103	74.125.228.3	80	6	GET	www.youtube.com	/set_awesome?video_id=Weve8qxeTmU&el=embedded&ps=chromeless&l=15&w=0.8&plid=AATSF1Ane7WsQNqz&eurl=http://cdn.libraries.prd1.netshelter.net/flash/longtailvideo/jwplayer/5.10.swf&splay=1&cpn=OHchuNSAzPxrlQ6f&tpmt=12	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897612.707474	CRueq52BfLrN6bvha5	192.168.82.10	1119	74.125.228.38	80	5	GET	s.youtube.com	/stream_204?fexp=920704,918113,922403,902532,923109,912806,928001,913546,901451,912300,913605,929104,920201,919009,913556,929901,922405,908496,902556,911116,913302&el=embedded&v=Weve8qxeTmU&scoville=1&vps=17.078:P,17.203:EN&df=17.203:389&plid=AATSF1Ane7WsQNqz&fmt=34&ps=chromeless&fv=WIN 10,0,32,18&cpn=OHchuNSAzPxrlQ6f&event=streamingstats	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
#close	2014-04-03-10-20-49
